communityn,detailaddr,area_id,districtna,zone_numbe,buildyear,carparkcou,buildingar,plotratio,pmfee,developer,greeningra,totalhouse,totalbuild,standard_p,specialpri,residentia,longitude,latitude
窦店中心小学,北京市房山区大窦路窦店中心小学,10,房山区,110111, , , , , , , , , , , , ,116.0576295,39.64198388
中关村第二小学,北京市海淀区中关村北一街中关村第二小学,8,海淀区,110108, , , , , , , , , , , , ,116.3105365,39.98596961
中关村第二小学华清分校,北京市海淀区中关村东路中关村第二小学华清分校,8,海淀区,110108, , , , , , , , , , , , ,116.3277167,39.989626
中关村第二小学百旺校区,北京市海淀区西北旺东路中关村第二小学百旺校区,8,海淀区,110108, , , , , , , , , , , , ,116.2626284,40.04653404
中关村第三小学(红山校区),北京市海淀区黑山扈路中关村第三小学(红山校区),8,海淀区,110108, , , , , , , , , , , , ,116.2579594,40.01586064
中关村第四小学,北京市海淀区大钟寺东路中关村第四小学,8,海淀区,110108, , , , , , , , , , , , ,116.3335226,39.96807934
北京密云县春蕾小学,北京市密云区002县道北京密云县春蕾小学,18,密云区,110118, , , , , , , , , , , , ,117.0865159,40.52114179
峪口镇中心小学,北京市平谷区峪官路峪口镇中心小学,16,平谷区,110117, , , , , , , , , , , , ,117.0001636,40.18306523
中国人民大学附属小学(亮甲东校区),北京市海淀区八里庄路中国人民大学附属小学(亮甲东校区),8,海淀区,110108, , , , , , , , , , , , ,116.2724291,39.92848496
大宁学校,北京市房山区京深路大宁学校,10,房山区,110111, , , , , , , , , , , , ,116.2102403,39.80836283
中国人民大学附属小学,北京市海淀区蓝靛厂路中国人民大学附属小学,8,海淀区,110108, , , , , , , , , , , , ,116.2721639,39.96427865
空军指挥学院医院,北京市海淀区蓝靛厂路空军指挥学院医院,8,海淀区,110108, , , , , , , , , , , , ,116.274594,39.96553716
中坞小学,北京市海淀区北坞村路中坞小学,8,海淀区,110108, , , , , , , , , , , , ,116.2598579,39.97600042
琉璃河镇三街完全小学,北京市房山区京深路琉璃河镇三街完全小学,10,房山区,110111, , , , , , , , , , , , ,116.0227166,39.5941503
北京工商大学附属小学,北京市房山区长虹西路北京工商大学附属小学,10,房山区,110111, , , , , , , , , , , , ,116.1184824,39.7236405
奥林公园,北京市密云区滨河路奥林公园,18,密云区,110118, , , , , , , , , , , , ,116.8310513,40.37118038
北京工商大学附属中学,北京市房山区长虹西路北京工商大学附属中学,10,房山区,110111, , , , , , , , , , , , ,116.1208964,39.7243873
奥运生态公园,北京市通州区富壁路奥运生态公园,11,通州区,110112, , , , , , , , , , , , ,116.6343595,40.01562261
五侯中心小学,北京市房山区岳琉路五侯中心小学,10,房山区,110111, , , , , , , , , , , , ,115.915679,39.6072911
白河公园,北京市密云区密关路白河公园,18,密云区,110118, , , , , , , , , , , , ,116.8409817,40.40752493
白河郊野公园,北京市密云区城后街白河郊野公园,18,密云区,110118, , , , , , , , , , , , ,116.8365615,40.38093611
后石门完全小学,北京市房山区石水路后石门完全小学,10,房山区,110111, , , , , , , , , , , , ,115.8032601,39.58756432
时光公园,北京市密云区城后街时光公园,18,密云区,110118, , , , , , , , , , , , ,116.8399089,40.38068275
交道中心小学,北京市房山区万窑路交道中心小学,10,房山区,110111, , , , , , , , , , , , ,116.1142225,39.64760099
瓦窑头村完全小学,北京市房山区大窦路瓦窑头村完全小学,10,房山区,110111, , , , , , , , , , , , ,116.0621193,39.66473991
良乡第五小学,北京市房山区京周路良乡第五小学,10,房山区,110111, , , , , , , , , , , , ,116.1397233,39.7416256
新街村民族小学,北京市房山区房易路新街村民族小学,10,房山区,110111, , , , , , , , , , , , ,115.9301512,39.65366678
白河湾,北京市怀柔区京加路白河湾,15,怀柔区,110116, , , , , , , , , , , , ,116.681246,40.66972443
剑桥圣贝斯英文高中,北京市通州区京通路剑桥圣贝斯英文高中,11,通州区,110112, , , , , , , , , , , , ,116.6342827,39.83698135
君诚国际学校,北京市顺义区火沙路君诚国际学校,12,顺义区,110113, , , , , , , , , , , , ,116.4938526,40.09463287
梨园学校,北京市通州区云景东路梨园学校,11,通州区,110112, , , , , , , , , , , , ,116.6556695,39.86878368
李桥中学,北京市顺义区通顺路李桥中学,12,顺义区,110113, , , , , , , , , , , , ,116.6619943,40.0450951
龙湾屯中学,北京市顺义区府南路龙湾屯中学,12,顺义区,110113, , , , , , , , , , , , ,116.853652,40.22895147
潞河中学,北京市通州区潞河中学北街潞河中学,11,通州区,110112, , , , , , , , , , , , ,116.6484946,39.8974816
北房镇中心小学,北京市怀柔区幸福大街北房镇中心小学,15,怀柔区,110116, , , , , , , , , , , , ,116.6913387,40.32404888
北探子弟小学,北京市通州区怡乐北街北探子弟小学,11,通州区,110112, , , , , , , , , , , , ,116.6317596,39.88691854
宝山镇中心小学碾子分校,北京市怀柔区宝碾公路宝山镇中心小学碾子分校,15,怀柔区,110116, , , , , , , , , , , , ,116.4861135,40.80226363
平谷区第一小学(南校区),北京市平谷区建设西街平谷区第一小学(南校区),16,平谷区,110117, , , , , , , , , , , , ,117.1032103,40.13477735
马坡中学,北京市顺义区顺安北路马坡中学,12,顺义区,110113, , , , , , , , , , , , ,116.6341218,40.17544681
平谷区第五小学,北京市平谷区海关南街平谷区第五小学,16,平谷区,110117, , , , , , , , , , , , ,117.0852048,40.13689214
北京大宝上营小学,北京市平谷区平程路北京大宝上营小学,16,平谷区,110117, , , , , , , , , , , , ,117.1110372,40.20240782
密云第四小学,北京市密云区行宫街密云第四小学,18,密云区,110118, , , , , , , , , , , , ,116.8557371,40.38125865
马驹桥中心小学,北京市通州区兴华中街马驹桥中心小学,11,通州区,110112, , , , , , , , , , , , ,116.5465809,39.75491829
麦庄东升学校,北京市通州区潞西路麦庄东升学校,11,通州区,110112, , , , , , , , , , , , ,116.606718,39.80026474
麦庄实验学校,北京市通州区麦庄东路麦庄实验学校,11,通州区,110112, , , , , , , , , , , , ,116.6101775,39.79872583
觅子店中学,北京市通州区通房路觅子店中学,11,通州区,110112, , , , , , , , , , , , ,116.864899,39.70756497
马头小学,北京市通州区京塘路马头小学,11,通州区,110112, , , , , , , , , , , , ,116.8106398,39.76343714
空港小学,北京市顺义区安祥大街空港小学,12,顺义区,110113, , , , , , , , , , , , ,116.5326997,40.08982014
密云第三中学,北京市密云区新中街密云第三中学,18,密云区,110118, , , , , , , , , , , , ,116.8486384,40.37886094
南彩镇郝家疃小学,北京市顺义区后郝家瞳南路南彩镇郝家疃小学,12,顺义区,110113, , , , , , , , , , , , ,116.707338,40.16271247
密云第五中学,北京市密云区行宫街密云第五中学,18,密云区,110118, , , , , , , , , , , , ,116.8574764,40.38473872
双埠头小学,北京市通州区徐双路双埠头小学,11,通州区,110112, , , , , , , , , , , , ,116.6796142,39.96736199
密云巨各庄中学,北京市密云区密云旧路密云巨各庄中学,18,密云区,110118, , , , , , , , , , , , ,116.9364299,40.37565054
密云穆家峪中学,北京市密云区京密路密云穆家峪中学,18,密云区,110118, , , , , , , , , , , , ,116.9464706,40.40936248
密云区不老屯中学,北京市密云区琉辛路密云区不老屯中学,18,密云区,110118, , , , , , , , , , , , ,116.9737004,40.566307
密云区高岭中学,北京市密云区密溪路密云区高岭中学,18,密云区,110118, , , , , , , , , , , , ,117.100595,40.601961
北小营中心小学,北京市顺义区202乡道北小营中心小学,12,顺义区,110113, , , , , , , , , , , , ,116.7147365,40.20151958
密云十里堡中学,北京市密云区富民路密云十里堡中学,18,密云区,110118, , , , , , , , , , , , ,116.7805026,40.3486435
埃森哲希望小学,北京市平谷区西北路埃森哲希望小学,16,平谷区,110117, , , , , , , , , , , , ,117.0442305,40.20847206
密云西田各庄中学,北京市密云区西田各庄村四街密云西田各庄中学,18,密云区,110118, , , , , , , , , , , , ,116.7671735,40.3989637
阎仙垡完全小学,北京市房山区京深路阎仙垡完全小学,10,房山区,110111, , , , , , , , , , , , ,116.2199762,39.72556535
木林中学,北京市顺义区木邵路木林中学,12,顺义区,110113, , , , , , , , , , , , ,116.7809719,40.24338653
夏村小学,北京市房山区房窑路夏村小学,10,房山区,110111, , , , , , , , , , , , ,116.0271305,39.66628866
南法信中心小学,北京市顺义区顺于路南法信中心小学,12,顺义区,110113, , , , , , , , , , , , ,116.600191,40.12791603
青龙湖中心校大苑村完全小学,北京市房山区良坨路青龙湖中心校大苑村完全小学,10,房山区,110111, , , , , , , , , , , , ,116.1050331,39.76626297
牛栏山第三小学,北京市顺义区金牛街牛栏山第三小学,12,顺义区,110113, , , , , , , , , , , , ,116.657965,40.2046975
平谷区第二职业学校,北京市平谷区顺平路平谷区第二职业学校,16,平谷区,110117, , , , , , , , , , , , ,117.0826511,40.14502196
务滋完全小学,北京市房山区良常路务滋完全小学,10,房山区,110111, , , , , , , , , , , , ,116.1456203,39.61420537
南彩第二小学,北京市顺义区前俸伯二街南彩第二小学,12,顺义区,110113, , , , , , , , , , , , ,116.7097795,40.12877277
琉璃河镇窑上中心小学,北京市房山区万窑路琉璃河镇窑上中心小学,10,房山区,110111, , , , , , , , , , , , ,116.1939369,39.61311696
长沟镇北正完全小学,北京市房山区房易路长沟镇北正完全小学,10,房山区,110111, , , , , , , , , , , , ,115.8582021,39.56693658
密云县东智小学,北京市密云区东达路密云县东智小学,18,密云区,110118, , , , , , , , , , , , ,116.8336853,40.42355926
上店小学,北京市通州区上店路上店小学,11,通州区,110112, , , , , , , , , , , , ,116.7517193,39.83991421
磁家务小学,北京市房山区阎河路磁家务小学,10,房山区,110111, , , , , , , , , , , , ,115.9866745,39.79643819
南独乐河小学,北京市平谷区南独乐河路南独乐河小学,16,平谷区,110117, , , , , , , , , , , , ,117.2104145,40.17199121
公议庄小学,北京市房山区京深路公议庄小学,10,房山区,110111, , , , , , , , , , , , ,116.1952867,39.66603887
平谷六小,北京市平谷区贾各庄东路平谷六小,16,平谷区,110117, , , , , , , , , , , , ,117.0983612,40.14680875
阎村镇后沿村完全小学,北京市房山区大件路阎村镇后沿村完全小学,10,房山区,110111, , , , , , , , , , , , ,116.0876074,39.72708928
张坊中心小学,北京市房山区房易路张坊中心小学,10,房山区,110111, , , , , , , , , , , , ,115.7045607,39.57153555
平谷区第七中学,北京市平谷区平谷大街平谷区第七中学,16,平谷区,110117, , , , , , , , , , , , ,117.0980472,40.16115758
琉璃庙镇法治廉政文化公园,北京市怀柔区京加路琉璃庙镇法治廉政文化公园,15,怀柔区,110116, , , , , , , , , , , , ,116.6653991,40.63472868
西白岱完全小学,北京市房山区房易路西白岱完全小学,10,房山区,110111, , , , , , , , , , , , ,115.7271079,39.5664399
北京市顺义区沙岭学校,北京市顺义区青年路7号北京市顺义区沙岭学校,12,顺义区,110113, , , , , , , , , , , , ,116.873065,40.15558668
平谷区英城中学,北京市平谷区英城路平谷区英城中学,16,平谷区,110117, , , , , , , , , , , , ,117.0032325,40.07429456
北京顺义区沙岭学校,北京市顺义区青年路5号北京顺义区沙岭学校,12,顺义区,110113, , , , , , , , , , , , ,116.8708549,40.15560308
平谷区育才中学,北京市平谷区南环东路平谷区育才中学,16,平谷区,110117, , , , , , , , , , , , ,117.1117664,40.12836841
北京市平谷区育才中学,北京市平谷区兴谷西路北京市平谷区育才中学,16,平谷区,110117, , , , , , , , , , , , ,117.1189932,40.1590937
北京市顺义区第十一中学,北京市顺义区306省道北京市顺义区第十一中学,12,顺义区,110113, , , , , , , , , , , , ,116.709999,40.1311646
平谷区峪口中学,北京市平谷区峪官路平谷区峪口中学,16,平谷区,110117, , , , , , , , , , , , ,116.9961213,40.1872502
七彩学校,北京市通州区九德路七彩学校,11,通州区,110112, , , , , , , , , , , , ,116.6532707,39.85129736
人大附中（通州校区）,北京市通州区玉带河东街人大附中（通州校区）,11,通州区,110112, , , , , , , , , , , , ,116.7230939,39.90618081
山东庄中学,北京市平谷区北山路山东庄中学,16,平谷区,110117, , , , , , , , , , , , ,117.1526336,40.18857797
太师屯镇中心小学,北京市密云区京密路太师屯镇中心小学,18,密云区,110118, , , , , , , , , , , , ,117.1180923,40.5394672
通州区侯黄庄小学,北京市通州区东纪路通州区侯黄庄小学,11,通州区,110112, , , , , , , , , , , , ,116.8734979,39.74076534
北京市房山区琉璃河镇祖村完全小学,北京市房山区平北路北京市房山区琉璃河镇祖村完全小学,10,房山区,110111, , , , , , , , , , , , ,116.073452,39.57899508
穆家峪镇新农村小学,北京市密云区新宝西路259号穆家峪镇新农村小学,18,密云区,110118, , , , , , , , , , , , ,116.8755611,40.38665005
曹章小学,北京市房山区顾郑路曹章小学,10,房山区,110111, , , , , , , , , , , , ,115.9504919,39.58411013
西营完全小学,北京市房山区京深路西营完全小学,10,房山区,110111, , , , , , , , , , , , ,116.2174947,39.75646663
窦店镇兴隆庄完全小学,北京市房山区万窑路窦店镇兴隆庄完全小学,10,房山区,110111, , , , , , , , , , , , ,116.1518255,39.63909429
世纪茶贸中心,北京市西城区茶马北街1世纪茶贸中心,4,西城区,110102, , , , , , , , , , ,其他, ,116.323413,39.88121225
瓦井小学,北京市房山区房易路瓦井小学,10,房山区,110111, , , , , , , , , , , , ,115.9195705,39.64154651
良乡第四小学,北京市房山区黄良路良乡第四小学,10,房山区,110111, , , , , , , , , , , , ,116.1405702,39.71874732
